,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento
27752,2016-06-28,1181564,N,ES,V,32,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,         NA,03 - UNIVERSITARIO
27753,2016-06-28,1181565,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   30948.30,03 - UNIVERSITARIO
27754,2016-06-28,1181566,N,ES,V,28,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  166500.39,03 - UNIVERSITARIO
27755,2016-06-28,1181567,N,ES,V,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,         NA,03 - UNIVERSITARIO
27756,2016-06-28,1181568,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,45.0,TOLEDO,0,   36985.59,03 - UNIVERSITARIO
27757,2016-06-28,1181570,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   97056.75,03 - UNIVERSITARIO
27758,2016-06-28,1181571,N,ES,V,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,27.0,LUGO,1,  148283.37,03 - UNIVERSITARIO
27759,2016-06-28,1181572,N,ES,H,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,6.0,BADAJOZ,1,   38539.02,03 - UNIVERSITARIO
27760,2016-06-28,1181573,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  159460.50,03 - UNIVERSITARIO
27761,2016-06-28,1181575,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,         NA,03 - UNIVERSITARIO
27762,2016-06-28,1181576,N,ES,H,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,32.0,OURENSE,1,   83047.02,03 - UNIVERSITARIO
27763,2016-06-28,1181577,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  181518.63,03 - UNIVERSITARIO
27764,2016-06-28,1181578,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,   44793.00,03 - UNIVERSITARIO
27765,2016-06-28,1181579,N,ES,H,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,45.0,TOLEDO,1,   79316.07,03 - UNIVERSITARIO
27766,2016-06-28,1181581,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
27767,2016-06-28,1181582,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,         NA,03 - UNIVERSITARIO
27768,2016-06-28,1181583,N,ES,V,28,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,14.0,CORDOBA,0,  126543.78,03 - UNIVERSITARIO
27769,2016-06-28,1181620,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  119719.47,03 - UNIVERSITARIO
27770,2016-06-28,1181684,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,21.0,HUELVA,1,   63709.14,03 - UNIVERSITARIO
27771,2016-06-28,1181621,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   36614.43,03 - UNIVERSITARIO
27772,2016-06-28,1181623,N,ES,V,27,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  193817.13,03 - UNIVERSITARIO
27773,2016-06-28,1181657,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  106668.72,03 - UNIVERSITARIO
27774,2016-06-28,1181658,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,   47254.05,03 - UNIVERSITARIO
27775,2016-06-28,1181659,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,41.0,SEVILLA,1,  112558.86,03 - UNIVERSITARIO
27776,2016-06-28,1181660,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,   65334.15,03 - UNIVERSITARIO
27777,2016-06-28,1181661,N,ES,H,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,  164737.77,03 - UNIVERSITARIO
27778,2016-06-28,1181662,N,ES,H,49,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   94795.89,02 - PARTICULARES
27779,2016-06-28,1181664,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,   81364.08,03 - UNIVERSITARIO
27780,2016-06-28,1181665,N,ES,V,26,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
27781,2016-06-28,1181666,N,ES,V,41,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,02 - PARTICULARES
27782,2016-06-28,1181667,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,   43915.62,03 - UNIVERSITARIO
27783,2016-06-28,1181668,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   38367.00,03 - UNIVERSITARIO
27784,2016-06-28,1181656,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,   64570.23,03 - UNIVERSITARIO
27785,2016-06-28,1181669,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,1,   82430.22,03 - UNIVERSITARIO
27786,2016-06-28,1181671,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,  106116.00,03 - UNIVERSITARIO
27787,2016-06-28,1181672,N,ES,V,29,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
27788,2016-06-28,1181673,N,ES,H,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,   38666.97,03 - UNIVERSITARIO
27789,2016-06-28,1181674,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,  324659.19,03 - UNIVERSITARIO
27790,2016-06-28,1181675,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   61638.06,03 - UNIVERSITARIO
27791,2016-06-28,1181676,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   58891.56,03 - UNIVERSITARIO
27792,2016-06-28,1181677,N,ES,V,26,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,  118462.74,03 - UNIVERSITARIO
27793,2016-06-28,1181678,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,32.0,OURENSE,1,  108990.63,03 - UNIVERSITARIO
27794,2016-06-28,1181679,N,ES,H,28,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,  133582.89,03 - UNIVERSITARIO
27795,2016-06-28,1181680,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   84492.69,03 - UNIVERSITARIO
27796,2016-06-28,1181681,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,11.0,CADIZ,0,  106668.81,03 - UNIVERSITARIO
27797,2016-06-28,1181670,N,ES,V,25,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,         NA,03 - UNIVERSITARIO
27798,2016-06-28,1181655,N,ES,H,29,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  157296.99,03 - UNIVERSITARIO
27799,2016-06-28,1181654,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
27800,2016-06-28,1181653,N,ES,V,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   57187.71,03 - UNIVERSITARIO
27801,2016-06-28,1181624,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,   63078.39,03 - UNIVERSITARIO
27802,2016-06-28,1181625,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   26810.64,03 - UNIVERSITARIO
27803,2016-06-28,1181626,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,45.0,TOLEDO,0,   51348.75,03 - UNIVERSITARIO
27804,2016-06-28,1181628,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   60496.62,03 - UNIVERSITARIO
27805,2016-06-28,1181629,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   82261.44,03 - UNIVERSITARIO
27806,2016-06-28,1181631,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,         NA,03 - UNIVERSITARIO
27807,2016-06-28,1181632,N,ES,V,29,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,  115571.52,03 - UNIVERSITARIO
27808,2016-06-28,1181633,N,ES,V,24,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,27.0,LUGO,1,   52580.85,03 - UNIVERSITARIO
27809,2016-06-28,1181634,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,  107203.77,03 - UNIVERSITARIO
27810,2016-06-28,1181635,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   52128.99,03 - UNIVERSITARIO
27811,2016-06-28,1181636,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,  114335.76,03 - UNIVERSITARIO
27812,2016-06-28,1181637,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,         NA,03 - UNIVERSITARIO
27813,2016-06-28,1181638,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,45.0,TOLEDO,0,         NA,03 - UNIVERSITARIO
27814,2016-06-28,1181640,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   78384.90,03 - UNIVERSITARIO
27815,2016-06-28,1181641,N,ES,V,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,   57321.18,03 - UNIVERSITARIO
27816,2016-06-28,1181642,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,         NA,03 - UNIVERSITARIO
27817,2016-06-28,1181643,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,   97675.53,03 - UNIVERSITARIO
27818,2016-06-28,1181644,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   65031.27,03 - UNIVERSITARIO
27819,2016-06-28,1181645,N,ES,V,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,   74010.39,03 - UNIVERSITARIO
27820,2016-06-28,1181647,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   84093.75,03 - UNIVERSITARIO
27821,2016-06-28,1181648,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,41.0,SEVILLA,0,  121009.44,03 - UNIVERSITARIO
27822,2016-06-28,1181649,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   46598.37,03 - UNIVERSITARIO
27823,2016-06-28,1181650,N,ES,H,23,2013-10-10,0,32,1,,1.0,A,S,N,,KHE,N,1,45.0,TOLEDO,1,  132260.67,03 - UNIVERSITARIO
27824,2016-06-28,1181651,N,ES,V,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,6.0,BADAJOZ,0,   75639.54,03 - UNIVERSITARIO
27825,2016-06-28,1181652,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,1,   58605.39,03 - UNIVERSITARIO
27826,2016-06-28,1181622,N,ES,H,25,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,28.0,MADRID,1,  380749.08,03 - UNIVERSITARIO
27827,2016-06-28,1181261,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   97208.82,03 - UNIVERSITARIO
27828,2016-06-28,1181260,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,35.0,"PALMAS, LAS",0,   44936.43,03 - UNIVERSITARIO
27829,2016-06-28,1181259,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,         NA,03 - UNIVERSITARIO
27830,2016-06-28,1180932,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,  129870.36,03 - UNIVERSITARIO
27831,2016-06-28,1180933,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
27832,2016-06-28,1180934,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,   62084.64,03 - UNIVERSITARIO
27833,2016-06-28,1180935,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,1,   59483.91,03 - UNIVERSITARIO
27834,2016-06-28,1180936,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,   38582.43,03 - UNIVERSITARIO
27835,2016-06-28,1180937,N,ES,V,31,2013-09-23,0,33,1,,1.0,A,S,N,,KFA,N,1,28.0,MADRID,1,   99115.95,03 - UNIVERSITARIO
27836,2016-06-28,1180938,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,   82177.05,03 - UNIVERSITARIO
27837,2016-06-28,1180939,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,         NA,03 - UNIVERSITARIO
27838,2016-06-28,1180940,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,0,         NA,03 - UNIVERSITARIO
27839,2016-06-28,1180941,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,4.0,ALMERIA,0,   48105.48,03 - UNIVERSITARIO
27840,2016-06-28,1180942,N,ES,V,40,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   63430.65,02 - PARTICULARES
27841,2016-06-28,1180931,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,  123526.80,03 - UNIVERSITARIO
27842,2016-06-28,1180944,N,ES,H,27,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,47.0,VALLADOLID,1,   61373.79,03 - UNIVERSITARIO
27843,2016-06-28,1180946,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,         NA,03 - UNIVERSITARIO
27844,2016-06-28,1180947,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   96046.92,03 - UNIVERSITARIO
27845,2016-06-28,1180948,N,ES,V,25,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,         NA,03 - UNIVERSITARIO
27846,2016-06-28,1180949,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,4.0,ALMERIA,0,   49027.95,03 - UNIVERSITARIO
27847,2016-06-28,1180950,N,ES,H,25,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,33.0,ASTURIAS,1,   70940.91,03 - UNIVERSITARIO
27848,2016-06-28,1180951,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  140467.71,03 - UNIVERSITARIO
27849,2016-06-28,1180952,N,ES,V,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,46.0,VALENCIA,0,   66904.95,03 - UNIVERSITARIO
27850,2016-06-28,1180953,N,ES,H,27,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   57842.76,03 - UNIVERSITARIO
27851,2016-06-28,1180954,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,  140062.17,03 - UNIVERSITARIO
27852,2016-06-28,1180955,N,ES,H,35,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  136375.65,02 - PARTICULARES
27853,2016-06-28,1180956,N,ES,H,31,2013-09-23,0,33,1,,1.0,A,S,S,,KHE,N,1,33.0,ASTURIAS,1,   84391.62,03 - UNIVERSITARIO
27854,2016-06-28,1180945,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,  111996.09,03 - UNIVERSITARIO
27855,2016-06-28,1180930,N,ES,H,85,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,0,   98714.76,02 - PARTICULARES
27856,2016-06-28,1180929,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,  138644.07,03 - UNIVERSITARIO
27857,2016-06-28,1180928,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   45294.93,03 - UNIVERSITARIO
27858,2016-06-28,1180901,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,  188205.12,03 - UNIVERSITARIO
27859,2016-06-28,1180902,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
27860,2016-06-28,1180903,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,   85846.11,03 - UNIVERSITARIO
27861,2016-06-28,1180904,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,   49930.08,03 - UNIVERSITARIO
27862,2016-06-28,1180905,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,10.0,CACERES,0,  180178.53,03 - UNIVERSITARIO
27863,2016-06-28,1180906,N,ES,V,29,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,         NA,03 - UNIVERSITARIO
27864,2016-06-28,1180907,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,   75565.23,03 - UNIVERSITARIO
27865,2016-06-28,1180908,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   57786.75,03 - UNIVERSITARIO
27866,2016-06-28,1180909,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   88177.23,03 - UNIVERSITARIO
27867,2016-06-28,1180910,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,37.0,SALAMANCA,0,         NA,03 - UNIVERSITARIO
27868,2016-06-28,1180911,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,         NA,03 - UNIVERSITARIO
27869,2016-06-28,1180912,N,ES,H,31,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,30.0,MURCIA,0,   30536.52,03 - UNIVERSITARIO
27870,2016-06-28,1180913,N,ES,V,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,         NA,03 - UNIVERSITARIO
27871,2016-06-28,1180914,N,ES,H,49,2013-09-26,0,33,1,,1.0,A,S,N,,KAT,N,1,28.0,MADRID,1,   98959.02,02 - PARTICULARES
27872,2016-06-28,1180915,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,   72171.81,03 - UNIVERSITARIO
27873,2016-06-28,1180916,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   57957.48,03 - UNIVERSITARIO
27874,2016-06-28,1180918,N,ES,V,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   56370.00,03 - UNIVERSITARIO
27875,2016-06-28,1180919,N,ES,V,28,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,29.0,MALAGA,1,  147949.29,03 - UNIVERSITARIO
27876,2016-06-28,1180921,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,8.0,BARCELONA,1,  147413.94,03 - UNIVERSITARIO
27877,2016-06-28,1180922,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,         NA,03 - UNIVERSITARIO
27878,2016-06-28,1180923,N,ES,V,39,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,36.0,PONTEVEDRA,1,   45764.97,02 - PARTICULARES
27879,2016-06-28,1180924,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,  118894.68,03 - UNIVERSITARIO
27880,2016-06-28,1180925,N,ES,H,31,2013-09-23,0,33,1,,1.0,I,S,S,,KHE,N,1,29.0,MALAGA,0,   69521.67,03 - UNIVERSITARIO
27881,2016-06-28,1180926,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
27882,2016-06-28,1180927,N,ES,H,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  164549.94,03 - UNIVERSITARIO
27883,2016-06-28,1180957,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,         NA,03 - UNIVERSITARIO
27884,2016-06-28,1180900,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,29.0,MALAGA,0,   42812.10,03 - UNIVERSITARIO
27885,2016-06-28,1180958,N,ES,H,27,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,  192988.20,03 - UNIVERSITARIO
27886,2016-06-28,1180960,N,ES,V,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,  116657.94,03 - UNIVERSITARIO
27887,2016-06-28,1180992,N,ES,H,23,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,27.0,LUGO,1,         NA,03 - UNIVERSITARIO
27888,2016-06-28,1180993,N,ES,V,27,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   91930.05,03 - UNIVERSITARIO
27889,2016-06-28,1180994,N,ES,V,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
27890,2016-06-28,1180995,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,         NA,03 - UNIVERSITARIO
27891,2016-06-28,1180996,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,35.0,"PALMAS, LAS",0,   67534.89,03 - UNIVERSITARIO
27892,2016-06-28,1180997,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,15.0,"CORUÑA, A",1,  110024.31,03 - UNIVERSITARIO
27893,2016-06-28,1180998,N,ES,V,37,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,   57445.83,02 - PARTICULARES
27894,2016-06-28,1180999,N,ES,H,24,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,         NA,03 - UNIVERSITARIO
27895,2016-06-28,1181000,N,ES,H,29,2013-09-23,0,33,1,,1.0,A,S,S,,KHE,N,1,28.0,MADRID,1,   59949.90,03 - UNIVERSITARIO
27896,2016-06-28,1181001,N,ES,V,22,2013-09-23,0,33,1,,1.0,A,S,N,,KHE,N,1,15.0,"CORUÑA, A",0,   95919.57,03 - UNIVERSITARIO
27897,2016-06-28,1181002,N,ES,V,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,35.0,"PALMAS, LAS",0,  130724.85,03 - UNIVERSITARIO
27898,2016-06-28,1180991,N,ES,H,23,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,30.0,MURCIA,0,   85384.89,03 - UNIVERSITARIO
27899,2016-06-28,1181003,N,ES,H,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,  104491.95,03 - UNIVERSITARIO
27900,2016-06-28,1181006,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,36.0,PONTEVEDRA,0,         NA,03 - UNIVERSITARIO
27901,2016-06-28,1181007,N,ES,V,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,         NA,03 - UNIVERSITARIO
27902,2016-06-28,1181008,N,ES,V,25,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,50.0,ZARAGOZA,0,   97660.32,03 - UNIVERSITARIO
27903,2016-06-28,1181009,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,   47455.02,03 - UNIVERSITARIO
27904,2016-06-28,1181010,N,ES,H,24,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,3.0,ALICANTE,0,   22196.67,03 - UNIVERSITARIO
27905,2016-06-28,1181011,N,ES,H,26,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,27.0,LUGO,1,   76443.06,03 - UNIVERSITARIO
27906,2016-06-28,1181012,N,ES,H,22,2013-09-23,0,33,1,,1.0,I,S,N,,KHE,N,1,32.0,OURENSE,0,   96576.12,03 - UNIVERSITARIO
